,district,date,Crop,crop_type,crop_sown,rainfall_mm,temp_avg_C,humidity_avg,wind_speed_avg_Kmph,mrp_rs_kg,Min_duration_days,max_duration_days,duration_months,avg_cost_of_cultivation_rs_ac,Yield_kg_ac,Soil_type,avg_pH,N_kg_ha,P_kg_ha,K_kg_ha,irrigation,profit_rs_ac,ROI,sow_and_harvest,crop_term
1672,medak,2021-Oct,Tomato,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,27.0,90,90,3.0,45000,16187.400390625,sandy loam,6.5,200.0,250,250.0,True,0.0,0.0,one_sow_few_harvests,short_term
1673,medak,2021-Oct,Brinjal,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,22.0,140,140,4.666666507720947,27500,16188.0,loamy soil,6.050000190734863,200.0,75,75.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
1674,medak,2021-Oct,Ginger,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,30.0,240,240,8.0,60500,10000.0,loamy soil,6.0,10.0,20,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
1675,medak,2021-Oct,Potato,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,26.0,75,75,2.5,43000,14164.0,loamy soil,6.25,5.0,10,10.0,True,0.0,0.0,one_sow_one_harvest,short_term
1676,medak,2021-Oct,Bhendi,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,26.0,55,55,1.8333333730697632,24000,8097.0,sandy loam,6.400000095367432,30.0,40,40.0,False,0.0,0.0,one_sow_few_harvests,short_term
1677,medak,2021-Oct,Cabbage,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,15.0,90,90,3.0,28500,8102.0,sandy loam,6.5,90.0,90,90.0,True,0.0,0.0,one_sow_one_harvest,short_term
1678,medak,2021-Oct,Coccinea,vegetable,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,38.0,180,180,6.0,38000,15010.0,loamy soil,6.25,80.0,60,40.0,False,532380.0,1401.0,one_sow_few_harvests,intermediate_term
1679,medak,2021-Oct,Turmeric,other_commercial_crop,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,87.0,210,210,7.0,67000,1200.0,clay loam,6.0,120.0,50,80.0,True,37400.0,55.82089614868164,one_sow_one_harvest,intermediate_term
1680,medak,2021-Oct,Banana,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,34.0,360,360,12.0,90000,16188.0,loamy soil,6.75,400.0,120,600.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
1681,medak,2021-Oct,Dates,dry_fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,307.0,1080,1080,36.0,395000,12000.0,sandy loamy,9.5,32.0,32,32.0,False,0.0,0.0,one_sow_many_harvests,long_term
1682,medak,2021-Oct,Pomegrante,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,109.0,1980,1980,66.0,61500,9000.0,loamy soil,7.25,56.0,20,20.0,True,0.0,0.0,one_sow_many_harvests,long_term
1683,medak,2021-Oct,Custard apple,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,50.0,1080,1080,36.0,29000,7996.0,loamy soil,6.0,25.0,12,12.0,False,0.0,0.0,one_sow_many_harvests,long_term
1684,medak,2021-Oct,Grapes,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,90.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
1685,medak,2021-Oct,Papaya,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,36.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
1686,medak,2021-Oct,Mango,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,89.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
1687,medak,2021-Oct,Dragon Fruit,fruit,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,116.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,730000.0,169.76744079589844,one_sow_many_harvests,long_term
1688,medak,2021-Oct,Rose,flower,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,260.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,161000.0,342.5531921386719,one_sow_many_harvests,short_term
1689,medak,2021-Oct,Marigold,flower,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,77.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,0.0,0.0,one_sow_few_harvests,short_term
1690,medak,2021-Oct,Capsicum,vegetable,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,24.0,55,90,2.4166667461395264,42000,39997.0,clay loam,6.5,40.0,60,30.0,True,917928.0,2185.54296875,one_sow_few_harvests,short_term
1691,medak,2021-Oct,Cauliflower,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,22.0,90,120,3.5,29500,8093.0,loamy soil,6.5,120.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,short_term
1692,medak,2021-Oct,Bitter Gourd,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,26.0,55,60,1.9166666269302368,22000,6064.0,sandy loam,6.5,120.0,40,80.0,False,0.0,0.0,one_sow_few_harvests,short_term
1693,medak,2021-Oct,Bottle Gourd,vegetable,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,20.0,110,120,3.8333332538604736,22000,16001.0,sandy loam,7.0,120.0,40,80.0,True,0.0,0.0,one_sow_few_harvests,short_term
1694,medak,2021-Oct,Cashew ,dry_fruit,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,690.0,720,1080,30.0,31000,1304.0,sandy loam,5.75,890.0,445,445.0,False,868760.0,2802.45166015625,one_sow_many_harvests,long_term
1695,medak,2021-Oct,Mulberry,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,160.0,150,180,5.5,45000,25000.0,loamy soil,6.5,350.0,140,140.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
1696,medak,2021-Oct,Coconut,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,111.0,2160,3600,96.0,40500,2789.0,sandy loam,6.599999904632568,800.0,40,160.0,False,0.0,0.0,one_sow_many_harvests,long_term
1697,medak,2021-Oct,Jasmine,flower,True,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,805.0,240,270,8.5,33500,800.0,loamy soil,7.0,50.0,100,100.0,False,610500.0,1822.3880615234375,one_sow_few_harvests,intermediate_term
1698,medak,2021-Oct,Chrysanthemum,flower,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,100.0,75,90,2.75,33500,10008.0,sandy loam,6.75,125.0,120,25.0,True,0.0,0.0,one_sow_few_harvests,short_term
1699,medak,2021-Oct,Avacado,fruit,False,2.1903226375579834,26.714519500732422,76.09516143798828,2.6887097358703613,200.0,1095,1460,42.58333206176758,350000,11991.0,sandy loam,6.0,50.0,25,25.0,True,0.0,0.0,one_sow_many_harvests,long_term
1700,Medak,2021-Nov,PADDY,grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,18.790000915527344,90,110,3.3333332538604736,36000,2500.0,loamy soil,5.75,150.0,60,60.0,True,0.0,0.0,one_sow_one_harvest,short_term
1701,Medak,2021-Nov,Wheat,grains,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,21.34000015258789,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,32582.0,197.46665954589844,one_sow_one_harvest,intermediate_term
1702,Medak,2021-Nov,JOWAR ,grains,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,43.66999816894531,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,20599.869140625,121.17570495605469,one_sow_one_harvest,short_term
1703,Medak,2021-Nov,BAJRA ,grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,27.889999389648438,70,90,2.6666667461395264,11000,2500.0,sandy loam,0.75,80.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
1704,Medak,2021-Nov,MAIZE,grains,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,14.5600004196167,105,110,3.5833332538604736,25000,2157.0,loamy soil,6.5,60.0,30,30.0,True,6405.919921875,25.623680114746094,one_sow_one_harvest,short_term
1705,Medak,2021-Nov,RAGI   ,grains,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,35.97999954223633,120,135,4.25,13000,648.0,loamy soil,6.0,40.0,20,20.0,False,10315.0400390625,79.3464584350586,one_sow_one_harvest,intermediate_term
1706,Medak,2021-Nov,REDGRAM,grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,54.0,100,120,3.6666667461395264,17500,800.0,loamy soil,5.25,10.0,20,12.0,True,0.0,0.0,one_sow_one_harvest,short_term
1707,Medak,2021-Nov,GREENGRAM  ,grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,56.77000045776367,60,65,2.0833332538604736,15000,384.0,sandy loam,6.75,20.0,40,0.0,False,0.0,0.0,one_sow_one_harvest,short_term
1708,Medak,2021-Nov,BLACKGRAM ,grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,70.0,70,85,2.5833332538604736,16000,729.0,sandy loam,7.150000095367432,20.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
1709,Medak,2021-Nov,HORSEGRAM,grains,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,47.88999938964844,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,1500.949951171875,9.683547973632812,one_sow_one_harvest,short_term
1710,Medak,2021-Nov,BengalGram,grains,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,41.45000076293945,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,4699.0,22.376190185546875,one_sow_one_harvest,intermediate_term
1711,Medak,2021-Nov,Cowpea,grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,43.66999816894531,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,0.0,0.0,one_sow_one_harvest,short_term
1712,Medak,2021-Nov,GROUNDNUT,fruit,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,26.889999389648438,110,120,3.8333332538604736,22500,1189.0,sandy loam,6.25,60.0,45,48.0,True,9472.2099609375,42.09871292114258,one_sow_one_harvest,short_term
1713,Medak,2021-Nov,SESAMUM (Gingelly),grains,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,38.790000915527344,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,0.0,0.0,one_sow_one_harvest,short_term
1714,Medak,2021-Nov,SUNFLOWER,flower,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,30.0,90,100,3.1666667461395264,20500,904.0,sandy loam,6.400000095367432,150.0,75,50.0,True,0.0,0.0,one_sow_one_harvest,short_term
1715,Medak,2021-Nov,Safflower,flower,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,34.58000183105469,120,150,4.5,14000,448.0,sandy loam,6.5,24.0,108,48.0,False,1491.8399658203125,10.656000137329102,one_sow_few_harvests,intermediate_term
1716,Medak,2021-Nov,CASTOR  ,oil_seeds,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,40.0,150,300,7.5,16500,657.0,sandy loam,5.75,40.0,25,15.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
1717,Medak,2021-Nov,SOYABEAN,oil_seeds,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,32.66999816894531,50,145,3.25,11500,866.0,loamy soil,6.75,20.0,40,20.0,True,0.0,0.0,one_sow_few_harvests,short_term
1718,Medak,2021-Nov,COTTON,other_commercial_crop,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,134.0,180,240,7.0,37500,550.0,sandy loam,6.900000095367432,80.0,40,40.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
1719,Medak,2021-Nov,Chillies,vgetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,150.0,150,180,5.5,45000,2750.0,sandy loam,6.25,30.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
1720,Medak,2021-Nov,SUGARCANE  ,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,4.800000190734863,300,450,12.5,72500,31337.0,sandy loam,7.0,150.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,long_term
1721,Medak,2021-Nov,ONION,vegetable,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,42.0,80,150,3.8333332538604736,37500,17000.0,sandy loam,6.5,40.0,20,40.0,True,676500.0,1804.0,one_sow_one_harvest,short_term
1722,medak,2021-Nov,Tomato,vegetable,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,28.0,90,90,3.0,45000,16187.400390625,sandy loam,6.5,200.0,250,250.0,True,408247.1875,907.2160034179688,one_sow_few_harvests,short_term
1723,medak,2021-Nov,Brinjal,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,26.0,140,140,4.666666507720947,27500,16190.0,loamy soil,6.050000190734863,200.0,75,75.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
1724,medak,2021-Nov,Ginger,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,29.0,240,240,8.0,60500,10000.0,loamy soil,6.0,10.0,20,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
1725,medak,2021-Nov,Potato,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,30.0,75,75,2.5,43000,14164.0,loamy soil,6.25,5.0,10,10.0,True,0.0,0.0,one_sow_one_harvest,short_term
1726,medak,2021-Nov,Bhendi,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,29.0,55,55,1.8333333730697632,24000,8096.0,sandy loam,6.400000095367432,30.0,40,40.0,False,0.0,0.0,one_sow_few_harvests,short_term
1727,medak,2021-Nov,Cabbage,vegetable,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,24.0,90,90,3.0,28500,8096.0,sandy loam,6.5,90.0,90,90.0,True,165804.0,581.7684326171875,one_sow_one_harvest,short_term
1728,medak,2021-Nov,Coccinea,vegetable,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,31.0,180,180,6.0,38000,15005.0,loamy soil,6.25,80.0,60,40.0,False,427155.0,1124.0921630859375,one_sow_few_harvests,intermediate_term
1729,medak,2021-Nov,Turmeric,other_commercial_crop,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,93.0,210,210,7.0,67000,1200.0,clay loam,6.0,120.0,50,80.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
1730,medak,2021-Nov,Banana,fruit,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,34.0,360,360,12.0,90000,16184.0,loamy soil,6.75,400.0,120,600.0,True,460256.0,511.39556884765625,one_sow_few_harvests,intermediate_term
1731,medak,2021-Nov,Dates,dry_fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,301.0,1080,1080,36.0,395000,12000.0,sandy loamy,9.5,32.0,32,32.0,False,0.0,0.0,one_sow_many_harvests,long_term
1732,medak,2021-Nov,Pomegrante,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,109.0,1980,1980,66.0,61500,9000.0,loamy soil,7.25,56.0,20,20.0,True,0.0,0.0,one_sow_many_harvests,long_term
1733,medak,2021-Nov,Custard apple,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,50.0,1080,1080,36.0,29000,8000.0,loamy soil,6.0,25.0,12,12.0,False,0.0,0.0,one_sow_many_harvests,long_term
1734,medak,2021-Nov,Grapes,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,110.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
1735,medak,2021-Nov,Papaya,fruit,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,40.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,1128000.0,1566.6666259765625,one_sow_many_harvests,intermediate_term
1736,medak,2021-Nov,Mango,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,75.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
1737,medak,2021-Nov,Dragon Fruit,fruit,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,148.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,1050000.0,244.18605041503906,one_sow_many_harvests,long_term
1738,medak,2021-Nov,Rose,flower,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,259.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,160200.0,340.85107421875,one_sow_many_harvests,short_term
1739,medak,2021-Nov,Marigold,flower,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,61.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,0.0,0.0,one_sow_few_harvests,short_term
1740,medak,2021-Nov,Capsicum,vegetable,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,18.0,55,90,2.4166667461395264,42000,40003.0,clay loam,6.5,40.0,60,30.0,True,678054.0,1614.414306640625,one_sow_few_harvests,short_term
1741,medak,2021-Nov,Cauliflower,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,29.0,90,120,3.5,29500,8097.0,loamy soil,6.5,120.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,short_term
1742,medak,2021-Nov,Bitter Gourd,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,25.0,55,60,1.9166666269302368,22000,6072.0,sandy loam,6.5,120.0,40,80.0,False,0.0,0.0,one_sow_few_harvests,short_term
1743,medak,2021-Nov,Bottle Gourd,vegetable,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,20.0,110,120,3.8333332538604736,22000,15998.0,sandy loam,7.0,120.0,40,80.0,True,0.0,0.0,one_sow_few_harvests,short_term
1744,medak,2021-Nov,Cashew ,dry_fruit,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,692.0,720,1080,30.0,31000,1310.0,sandy loam,5.75,890.0,445,445.0,False,875520.0,2824.258056640625,one_sow_many_harvests,long_term
1745,medak,2021-Nov,Mulberry,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,162.0,150,180,5.5,45000,25000.0,loamy soil,6.5,350.0,140,140.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
1746,medak,2021-Nov,Coconut,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,119.0,2160,3600,96.0,40500,2794.0,sandy loam,6.599999904632568,800.0,40,160.0,False,0.0,0.0,one_sow_many_harvests,long_term
1747,medak,2021-Nov,Jasmine,flower,True,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,963.0,240,270,8.5,33500,800.0,loamy soil,7.0,50.0,100,100.0,False,736900.0,2199.701416015625,one_sow_few_harvests,intermediate_term
1748,medak,2021-Nov,Chrysanthemum,flower,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,86.0,75,90,2.75,33500,9990.0,sandy loam,6.75,125.0,120,25.0,True,0.0,0.0,one_sow_few_harvests,short_term
1749,medak,2021-Nov,Avacado,fruit,False,0.7099999785423279,25.653329849243164,74.68000030517578,2.9800000190734863,190.0,1095,1460,42.58333206176758,350000,12004.0,sandy loam,6.0,50.0,25,25.0,True,0.0,0.0,one_sow_many_harvests,long_term
1750,Medak,2021-Dec,PADDY,grains,False,0.11999999731779099,24.256000518798828,78.77999877929688,3.3450000286102295,19.0,90,110,3.3333332538604736,36000,2500.0,loamy soil,5.75,150.0,60,60.0,True,0.0,0.0,one_sow_one_harvest,short_term
1751,Medak,2021-Dec,Wheat,grains,True,0.11999999731779099,24.256000518798828,78.77999877929688,3.3450000286102295,23.899999618530273,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,38470.0,233.15151977539062,one_sow_one_harvest,intermediate_term
1752,Medak,2021-Dec,JOWAR ,grains,False,0.11999999731779099,24.256000518798828,78.77999877929688,3.3450000286102295,45.68000030517578,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,short_term
1753,Medak,2021-Dec,BAJRA ,grains,False,0.11999999731779099,24.256000518798828,78.77999877929688,3.3450000286102295,32.560001373291016,70,90,2.6666667461395264,11000,2500.0,sandy loam,0.75,80.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
